Date,GLD Tonnes,GLD Flow (t),GLDM Tonnes,GLDM Flow (t),SGLN Tonnes,SGLN Flow (t),IAU Tonnes,IAU Flow (t),Total Tonnes,Total Flow (t)
2013-02-26,1270.44,-2.41,,,4.66,0,,,1275.1,-2.41
2013-02-27,1258.4,-12.04,,,4.74,0.08,,,1263.14,-11.96
2013-02-28,1254.49,-3.91,,,4.79,0.05,,,1259.28,-3.86
2013-03-01,1253.88,-0.61,,,4.79,0,,,1258.67,-0.61
2013-03-04,1253.28,-0.6,,,4.79,0,,,1258.07,-0.6
2013-03-05,1244.86,-8.42,,,4.79,0,,,1249.65,-8.42
2013-03-06,1244.86,0,,,4.79,0,,,1249.65,0
2013-03-07,1243.05,-1.81,,,4.79,0,,,1247.84,-1.81
2013-03-08,1239.74,-3.31,,,4.79,0,,,1244.53,-3.31
2013-03-11,1236.73,-3.01,,,4.79,0,,,1241.52,-3.01
2013-03-12,1236.31,-0.42,,,4.79,0,,,1241.1,-0.42
2013-03-13,1236.31,0,,,4.79,0,,,1241.1,0
2013-03-14,1236.31,0,,,4.85,0.06,,,1241.16,0.06
2013-03-15,1233,-3.31,,,4.85,0,,,1237.85,-3.31
2013-03-18,1219.45,-13.55,,,4.85,0,,,1224.3,-13.55
2013-03-19,1222.16,2.71,,,4.76,-0.09,,,1226.92,2.62
2013-03-20,1222.16,0,,,4.76,0,,,1226.92,0
2013-03-21,1221.26,-0.9,,,4.76,0,,,1226.02,-0.9
2013-03-22,1221.26,0,,,4.76,0,,,1226.02,0
2013-03-25,1221.26,0,,,4.76,0,,,1226.02,0
2013-03-26,1221.26,0,,,4.63,-0.13,,,1225.89,-0.13
2013-03-27,1221.26,0,,,4.63,0,,,1225.89,0
2013-03-28,1221.26,0,,,4.63,0,,,1225.89,0
2013-03-29,,,,,4.63,0,,,1225.89,0
2013-04-01,1217.05,-4.21,,,4.63,0,,,1221.68,-4.21
2013-04-02,1208.92,-8.13,,,4.63,0,,,1213.55,-8.13
2013-04-03,1206.22,-2.7,,,4.63,0,,,1210.85,-2.7
2013-04-04,1206.22,0,,,4.63,0,,,1210.85,0
2013-04-05,1205.31,-0.91,,,4.63,0,,,1209.94,-0.91
2013-04-08,1205.31,0,,,4.63,0,,,1209.94,0
2013-04-09,1200.38,-4.93,,,4.65,0.02,,,1205.03,-4.91
2013-04-10,1183.53,-16.85,,,4.65,0,,,1188.18,-16.85
2013-04-11,1181.42,-2.11,,,4.65,0,,,1186.07,-2.11
2013-04-12,1158.56,-22.86,,,4.74,0.09,,,1163.3,-22.77
2013-04-15,1154.34,-4.22,,,4.74,0,,,1159.08,-4.22
2013-04-16,1145.92,-8.42,,,4.74,0,,,1150.66,-8.42
2013-04-17,1134.79,-11.13,,,4.74,0,,,1139.53,-11.13
2013-04-18,1132.99,-1.8,,,4.64,-0.1,,,1137.63,-1.9
2013-04-19,1123.06,-9.93,,,4.64,0,,,1127.7,-9.93
2013-04-22,1104.71,-18.35,,,4.64,0,,,1109.35,-18.35
2013-04-23,1097.19,-7.52,,,4.64,0,,,1101.83,-7.52
2013-04-24,1092.98,-4.21,,,4.64,0,,,1097.62,-4.21
2013-04-25,1090.27,-2.71,,,4.64,0,,,1094.91,-2.71
2013-04-26,1083.05,-7.22,,,4.64,0,,,1087.69,-7.22
2013-04-29,1080.64,-2.41,,,4.64,0,,,1085.28,-2.41
2013-04-30,1078.54,-2.1,,,4.64,0,,,1083.18,-2.1
2013-05-01,1075.23,-3.31,,,4.64,0,,,1079.87,-3.31
2013-05-02,1069.21,-6.02,,,4.64,0,,,1073.85,-6.02
2013-05-03,1065.61,-3.6,,,4.64,0,,,1070.25,-3.6
2013-05-06,1062.3,-3.31,,,4.64,0,,,1066.94,-3.31
2013-05-07,1057.79,-4.51,,,4.64,0,,,1062.43,-4.51
2013-05-08,1051.47,-6.32,,,4.64,0,,,1056.11,-6.32
2013-05-09,1054.18,2.71,,,4.64,0,,,1058.82,2.71
2013-05-10,1051.65,-2.53,,,4.64,0,,,1056.29,-2.53
2013-05-13,1051.65,0,,,4.64,0,,,1056.29,0
2013-05-14,1051.65,0,,,4.64,0,,,1056.29,0
2013-05-15,1047.13,-4.52,,,4.64,0,,,1051.77,-4.52
2013-05-16,1041.42,-5.71,,,4.64,0,,,1046.06,-5.71
2013-05-17,1038.41,-3.01,,,4.54,-0.1,,,1042.95,-3.11
2013-05-20,1031.5,-6.91,,,4.54,0,,,1036.04,-6.91
2013-05-21,1023.08,-8.42,,,4.54,0,,,1027.62,-8.42
2013-05-22,1020.07,-3.01,,,4.54,0,,,1024.61,-3.01
2013-05-23,1018.57,-1.5,,,4.23,-0.31,,,1022.8,-1.81
2013-05-24,1016.16,-2.41,,,4.23,0,,,1020.39,-2.41
2013-05-27,,,,,4.23,0,,,1020.39,0
2013-05-28,1012.25,-3.91,,,4.23,0,,,1016.48,-3.91
2013-05-29,1013.15,0.9,,,4.15,-0.08,,,1017.3,0.82
2013-05-30,1013.15,0,,,4.15,0,,,1017.3,0
2013-05-31,1013.15,0,,,4.15,0,,,1017.3,0
2013-06-03,1013.15,0,,,4.15,0,,,1017.3,0
2013-06-04,1010.45,-2.7,,,4.15,0,,,1014.6,-2.7
2013-06-05,1010.45,0,,,4.15,0,,,1014.6,0
2013-06-06,1007.74,-2.71,,,4.15,0,,,1011.89,-2.71
2013-06-07,1007.14,-0.6,,,4.15,0,,,1011.29,-0.6
2013-06-10,1009.85,2.71,,,4.15,0,,,1014,2.71
2013-06-11,1009.85,0,,,4.15,0,,,1014,0
2013-06-12,1009.85,0,,,4.15,0,,,1014,0
2013-06-13,1003.53,-6.32,,,4.09,-0.06,,,1007.62,-6.38
2013-06-14,1003.53,0,,,4.09,0,,,1007.62,0
2013-06-17,1003.17,-0.36,,,4.09,0,,,1007.26,-0.36
2013-06-18,1001.66,-1.51,,,4.09,0,,,1005.75,-1.51
2013-06-19,999.56,-2.1,,,4.09,0,,,1003.65,-2.1
2013-06-20,995.35,-4.21,,,4.09,0,,,999.44,-4.21
2013-06-21,989.94,-5.41,,,3.98,-0.11,,,993.92,-5.52
2013-06-24,985.73,-4.21,,,3.98,0,181.39,0,1171.1,-4.21
2013-06-25,969.5,-16.23,,,3.98,0,180.53,-0.86,1154.01,-17.09
2013-06-26,969.5,0,,,3.98,0,179.1,-1.43,1152.58,-1.43
2013-06-27,969.5,0,,,3.98,0,179.01,-0.09,1152.49,-0.09
2013-06-28,969.5,0,,,3.98,0,179.1,0.09,1152.58,0.09
2013-07-01,968.3,-1.2,,,3.98,0,179.06,-0.04,1151.34,-1.24
2013-07-02,964.69,-3.61,,,3.98,0,181.25,2.19,1149.92,-1.42
2013-07-03,964.69,0,,,3.87,-0.11,181.17,-0.08,1149.73,-0.19
2013-07-04,,,,,3.87,0,,,1149.73,0
2013-07-05,961.99,-2.7,,,3.9,0.03,180.15,-1.02,1146.04,-3.69
2013-07-08,946.96,-15.03,,,3.8,-0.1,180.18,0.03,1130.94,-15.1
2013-07-09,939.75,-7.21,,,3.8,0,179.47,-0.71,1123.02,-7.92
2013-07-10,939.07,-0.68,,,3.8,0,179.03,-0.44,1121.9,-1.12
2013-07-11,939.07,0,,,3.8,0,179,-0.03,1121.87,-0.03
2013-07-12,939.07,0,,,3.74,-0.06,179.02,0.02,1121.83,-0.04
2013-07-15,939.07,0,,,3.74,0,179.05,0.03,1121.86,0.03
2013-07-16,937.57,-1.5,,,3.74,0,178.97,-0.08,1120.28,-1.58
2013-07-17,936.07,-1.5,,,3.74,0,178.27,-0.7,1118.08,-2.2
2013-07-18,935.17,-0.9,,,3.74,0,178.22,-0.05,1117.13,-0.95
2013-07-19,932.46,-2.71,,,3.74,0,178.2,-0.02,1114.4,-2.73
2013-07-22,931.26,-1.2,,,3.74,0,178.3,0.1,1113.3,-1.1
2013-07-23,929.76,-1.5,,,3.74,0,178.26,-0.04,1111.76,-1.54
2013-07-24,929.76,0,,,3.74,0,178.94,0.68,1112.44,0.68
2013-07-25,927.36,-2.4,,,3.74,0,178.9,-0.04,1110,-2.44
2013-07-26,927.36,0,,,3.74,0,178.93,0.03,1110.03,0.03
2013-07-29,927.36,0,,,3.74,0,178.82,-0.11,1109.92,-0.11
2013-07-30,927.36,0,,,3.74,0,178.89,0.07,1109.99,0.07
2013-07-31,927.36,0,,,3.74,0,178.94,0.05,1110.04,0.05
2013-08-01,921.05,-6.31,,,3.77,0.03,178.87,-0.07,1103.69,-6.35
2013-08-02,918.64,-2.41,,,3.77,0,178.37,-0.5,1100.78,-2.91
2013-08-05,917.14,-1.5,,,3.77,0,178.42,0.05,1099.33,-1.45
2013-08-06,915.04,-2.1,,,3.77,0,178.51,0.09,1097.32,-2.01
2013-08-07,910.53,-4.51,,,3.77,0,177.62,-0.89,1091.92,-5.4
2013-08-08,909.33,-1.2,,,3.77,0,177.72,0.1,1090.82,-1.1
2013-08-09,911.13,1.8,,,3.77,0,177.66,-0.06,1092.56,1.74
2013-08-12,911.13,0,,,3.77,0,177.65,-0.01,1092.55,-0.01
2013-08-13,911.13,0,,,3.77,0,177.67,0.02,1092.57,0.02
2013-08-14,913.23,2.1,,,3.77,0,177.67,0,1094.67,2.1
2013-08-15,912.92,-0.31,,,3.77,0,177.59,-0.08,1094.28,-0.39
2013-08-16,915.32,2.4,,,3.77,0,177.67,0.08,1096.76,2.48
2013-08-19,912.32,-3,,,3.77,0,177.56,-0.11,1093.65,-3.11
2013-08-20,914.12,1.8,,,3.77,0,178.27,0.71,1096.16,2.51
2013-08-21,913.52,-0.6,,,3.8,0.03,178.3,0.03,1095.62,-0.54
2013-08-22,913.52,0,,,3.8,0,178.28,-0.02,1095.6,-0.02
2013-08-23,920.13,6.61,,,3.8,0,178.29,0.01,1102.22,6.62
2013-08-26,920.13,0,,,3.8,0,178.3,0.01,1102.23,0.01
2013-08-27,921.03,0.9,,,3.8,0,178.22,-0.08,1103.05,0.82
2013-08-28,921.03,0,,,3.8,0,178.19,-0.03,1103.02,-0.03
2013-08-29,921.03,0,,,3.8,0,178.25,0.06,1103.08,0.06
2013-08-30,921.03,0,,,3.8,0,178.2,-0.05,1103.03,-0.05
2013-09-03,919.23,-1.8,,,,,178.26,0.06,1101.29,-1.74
2013-09-04,919.23,0,,,,,178.29,0.03,1101.32,0.03
2013-09-05,919.23,0,,,,,178.28,-0.01,1101.31,-0.01
2013-09-06,919.23,0,,,,,178.29,0.01,1101.32,0.01
2013-09-09,917.13,-2.1,,,,,178.3,0.01,1095.43,-2.09
2013-09-10,917.13,0,,,,,178.29,-0.01,1095.42,-0.01
2013-09-11,917.13,0,,,,,177.64,-0.65,1094.77,-0.65
2013-09-12,917.13,0,,,,,177.6,-0.04,1094.73,-0.04
2013-09-13,911.12,-6.01,,,,,177.64,0.04,1088.76,-5.97
2013-09-16,911.12,0,,,,,177.59,-0.05,1088.71,-0.05
2013-09-17,911.12,0,,,,,177.65,0.06,1088.77,0.06
2013-09-18,911.12,0,,,,,177.65,0,1088.77,0
2013-09-19,912,0.88,,,,,177.63,-0.02,1089.63,0.86
2013-09-20,910.19,-1.81,,,,,177.6,-0.03,1087.79,-1.84
2013-09-23,909.59,-0.6,,,,,,,1087.19,-0.6
2013-09-24,909.59,0,,,,,178.12,0.52,1087.71,0.52
2013-09-25,909.59,0,,,,,178.09,-0.03,1087.68,-0.03
2013-09-26,909.59,0,,,,,178.1,0.01,1087.69,0.01
2013-09-27,905.99,-3.6,,,,,178.13,0.03,1084.12,-3.57
2013-09-30,905.99,0,,,,,177.73,-0.4,1083.72,-0.4
2013-10-01,905.99,0,,,3.68,,177.69,-0.04,1087.36,-0.04
2013-10-02,901.79,-4.2,,,3.68,0,177.68,-0.01,1083.15,-4.21
2013-10-03,899.99,-1.8,,,3.68,0,176.84,-0.84,1080.51,-2.64
2013-10-04,899.99,0,,,3.68,0,176.85,0.01,1080.52,0.01
2013-10-07,899.99,0,,,3.68,0,176.94,0.09,1080.61,0.09
2013-10-08,898.18,-1.81,,,3.68,0,176.97,0.03,1078.83,-1.78
2013-10-09,898.18,0,,,3.68,0,176.94,-0.03,1078.8,-0.03
2013-10-10,896.38,-1.8,,,3.68,0,176.03,-0.91,1076.09,-2.71
2013-10-11,890.98,-5.4,,,3.68,0,175.44,-0.59,1070.1,-5.99
2013-10-14,889.13,-1.85,,,3.68,0,175.46,0.02,1068.27,-1.83
2013-10-15,889.13,0,,,3.68,0,175.4,-0.06,1068.21,-0.06
2013-10-16,885.53,-3.6,,,3.68,0,174.2,-1.2,1063.41,-4.8
2013-10-17,882.23,-3.3,,,3.68,0,173.23,-0.97,1059.14,-4.27
2013-10-18,882.23,0,,,3.68,0,173.19,-0.04,1059.1,-0.04
2013-10-21,871.72,-10.51,,,3.68,0,172.59,-0.6,1047.99,-11.11
2013-10-22,878.32,6.6,,,3.68,0,172.59,0,1054.59,6.6
2013-10-23,878.32,0,,,3.68,0,172.55,-0.04,1054.55,-0.04
2013-10-24,876.52,-1.8,,,3.68,0,171.87,-0.68,1052.07,-2.48
2013-10-25,872.02,-4.5,,,3.68,0,171.89,0.02,1047.59,-4.48
2013-10-28,872.02,0,,,3.68,0,171.91,0.02,1047.61,0.02
2013-10-29,872.02,0,,,3.68,0,171.97,0.06,1047.67,0.06
2013-10-30,872.02,0,,,3.68,0,171.92,-0.05,1047.62,-0.05
2013-10-31,872.02,0,,,3.68,0,171.91,-0.01,1047.61,-0.01
2013-11-01,866.32,-5.7,,,3.68,0,171.57,-0.34,1041.57,-6.04
2013-11-04,866.32,0,,,3.68,0,171.66,0.09,1041.66,0.09
2013-11-05,866.32,0,,,3.68,0,171.65,-0.01,1041.65,-0.01
2013-11-06,868.42,2.1,,,3.68,0,171.05,-0.6,1043.15,1.5
2013-11-07,868.42,0,,,3.62,-0.06,171.11,0.06,1043.15,0
2013-11-08,868.42,0,,,3.62,0,172.34,1.23,1044.38,1.23
2013-11-11,868.42,0,,,3.62,0,172.33,-0.01,1044.37,-0.01
2013-11-12,868.42,0,,,3.62,0,172.22,-0.11,1044.26,-0.11
2013-11-13,865.71,-2.71,,,3.62,0,172.23,0.01,1041.56,-2.7
2013-11-14,865.71,0,,,3.62,0,172.22,-0.01,1041.55,-0.01
2013-11-15,865.71,0,,,3.62,0,172.19,-0.03,1041.52,-0.03
2013-11-18,864.51,-1.2,,,3.54,-0.08,172.29,0.1,1040.34,-1.18
2013-11-19,863.01,-1.5,,,3.54,0,172.22,-0.07,1038.77,-1.57
2013-11-20,860.31,-2.7,,,3.54,0,172.25,0.03,1036.1,-2.67
2013-11-21,856.71,-3.6,,,3.54,0,171.58,-0.67,1031.83,-4.27
2013-11-22,852.21,-4.5,,,3.54,0,170.28,-1.3,1026.03,-5.8
2013-11-25,848.91,-3.3,,,3.54,0,169.97,-0.31,1022.42,-3.61
2013-11-26,848.91,0,,,3.57,0.03,170.06,0.09,1022.54,0.12
2013-11-27,843.21,-5.7,,,3.57,0,169.98,-0.08,1016.76,-5.78
2013-11-28,,,,,3.57,0,,,1016.76,0
2013-11-29,843.21,0,,,3.57,0,170.02,0.04,1016.8,0.04
2013-12-02,843.21,0,,,3.57,0,169.18,-0.84,1015.96,-0.84
2013-12-03,841.41,-1.8,,,3.57,0,169.17,-0.01,1014.15,-1.81
2013-12-04,838.71,-2.7,,,3.57,0,169.18,0.01,1011.46,-2.69
2013-12-05,838.71,0,,,3.57,0,168.26,-0.92,1010.54,-0.92
2013-12-06,835.71,-3,,,3.57,0,168.99,0.73,1008.27,-2.27
2013-12-09,835.71,0,,,3.57,0,168.4,-0.59,1007.68,-0.59
2013-12-10,835.71,0,,,3.57,0,168.02,-0.38,1007.3,-0.38
2013-12-11,833.6,-2.11,,,3.57,0,167.93,-0.09,1005.1,-2.2
2013-12-12,827.6,-6,,,3.57,0,168,0.07,999.17,-5.93
2013-12-13,827.6,0,,,3.57,0,167.92,-0.08,999.09,-0.08
2013-12-16,818.9,-8.7,,,3.57,0,167.52,-0.4,989.99,-9.1
2013-12-17,816.82,-2.08,,,3.57,0,166.82,-0.7,987.21,-2.78
2013-12-18,812.62,-4.2,,,3.57,0,166.85,0.03,983.04,-4.17
2013-12-19,808.72,-3.9,,,3.57,0,166.78,-0.07,979.07,-3.97
2013-12-20,814.12,5.4,,,3.74,0.17,165.44,-1.34,983.3,4.23
2013-12-23,805.72,-8.4,,,3.74,0,165.35,-0.09,974.81,-8.49
2013-12-24,805.72,0,,,3.74,0,164.27,-1.08,973.73,-1.08
2013-12-26,804.22,-1.5,,,3.74,0,164.27,0,972.23,-1.5
2013-12-27,801.22,-3,,,3.74,0,163.68,-0.59,968.64,-3.59
2013-12-30,798.22,-3,,,3.74,0,163.78,0.1,965.74,-2.9
2013-12-31,798.22,0,,,3.74,0,162.46,-1.32,964.42,-1.32
2014-01-01,,,,,3.74,0,,,964.42,0
2014-01-02,794.62,-3.6,,,3.75,0.01,162.35,-0.11,960.72,-3.7
2014-01-03,794.62,0,,,3.75,0,161.95,-0.4,960.32,-0.4
2014-01-06,794.62,0,,,3.72,-0.03,161.9,-0.05,960.24,-0.08
2014-01-07,794.62,0,,,3.72,0,161.93,0.03,960.27,0.03
2014-01-08,793.12,-1.5,,,3.72,0,161.83,-0.1,958.67,-1.6
2014-01-09,793.12,0,,,3.72,0,161.86,0.03,958.7,0.03
2014-01-10,793.12,0,,,3.72,0,161.9,0.04,958.74,0.04
2014-01-13,793.12,0,,,3.72,0,161.95,0.05,958.79,0.05
2014-01-14,789.56,-3.56,,,3.72,0,161.84,-0.11,955.12,-3.67
2014-01-15,789.56,0,,,3.72,0,161.4,-0.44,954.68,-0.44
2014-01-16,789.56,0,,,3.72,0,161.36,-0.04,954.64,-0.04
2014-01-17,797.05,7.49,,,3.72,0,161.46,0.1,962.23,7.59
2014-01-20,,,,,3.72,0,,,962.23,0
2014-01-21,797.05,0,,,3.72,0,161.42,-0.04,962.19,-0.04
2014-01-22,795.85,-1.2,,,3.72,0,161.43,0.01,961,-1.19
2014-01-23,790.46,-5.39,,,3.72,0,161.39,-0.04,955.57,-5.43
2014-01-24,790.46,0,,,3.72,0,161.4,0.01,955.58,0.01
2014-01-27,790.46,0,,,3.72,0,161.45,0.05,955.63,0.05
2014-01-28,790.46,0,,,3.72,0,161.45,0,955.63,0
2014-01-29,792.56,2.1,,,3.72,0,161.4,-0.05,957.68,2.05
2014-01-30,793.16,0.6,,,3.72,0,161.38,-0.02,958.26,0.58
2014-01-31,793.16,0,,,3.71,-0.01,161.84,0.46,958.71,0.45
2014-02-03,793.16,0,,,3.71,0,161.89,0.05,958.76,0.05
2014-02-04,797.05,3.89,,,3.65,-0.06,161.94,0.05,962.64,3.88
2014-02-05,797.05,0,,,3.65,0,162.68,0.74,963.38,0.74
2014-02-06,797.05,0,,,3.65,0,162.69,0.01,963.39,0.01
2014-02-07,797.05,0,,,3.86,0.21,162.6,-0.09,963.51,0.12
2014-02-10,797.05,0,,,3.77,-0.09,163.31,0.71,964.13,0.62
2014-02-11,798.85,1.8,,,3.64,-0.13,163.2,-0.11,965.69,1.56
2014-02-12,798.85,0,,,3.64,0,163.75,0.55,966.24,0.55
2014-02-13,806.35,7.5,,,3.64,0,163.71,-0.04,973.7,7.46
2014-02-14,801.25,-5.1,,,3.64,0,163.68,-0.03,968.57,-5.13
2014-02-17,,,,,3.64,0,,,968.57,0
2014-02-18,801.25,0,,,3.62,-0.02,163.72,0.04,968.59,0.02
2014-02-19,795.61,-5.64,,,3.64,0.02,163.7,-0.02,962.95,-5.64
2014-02-20,795.61,0,,,3.64,0,164.33,0.63,963.58,0.63
2014-02-21,798.31,2.7,,,3.64,0,164.23,-0.1,966.18,2.6
2014-02-24,801.61,3.3,,,3.64,0,164.21,-0.02,969.46,3.28
2014-02-25,803.7,2.09,,,3.64,0,164.32,0.11,971.66,2.2
2014-02-26,803.7,0,,,3.66,0.02,164.2,-0.12,971.56,-0.1
2014-02-27,803.7,0,,,3.66,0,164.27,0.07,971.63,0.07
2014-02-28,803.7,0,,,3.66,0,164.22,-0.05,971.58,-0.05
2014-03-03,803.7,0,,,3.66,0,164.64,0.42,972,0.42
2014-03-04,803.7,0,,,3.66,0,164.56,-0.08,971.92,-0.08
2014-03-05,803.7,0,,,3.68,0.02,165.27,0.71,972.65,0.73
2014-03-06,803.7,0,,,3.74,0.06,165.27,0,972.71,0.06
2014-03-07,805.2,1.5,,,3.74,0,165.23,-0.04,974.17,1.46
2014-03-10,812.7,7.5,,,3.78,0.04,165.17,-0.06,981.65,7.48
2014-03-11,812.7,0,,,3.78,0,165.15,-0.02,981.63,-0.02
2014-03-12,811.2,-1.5,,,3.78,0,165.26,0.11,980.24,-1.39
2014-03-13,813.3,2.1,,,3.78,0,165.18,-0.08,982.26,2.02
2014-03-14,816.59,3.29,,,3.78,0,165.21,0.03,985.58,3.32
2014-03-17,812.78,-3.81,,,3.78,0,165.21,0,981.77,-3.81
2014-03-18,812.78,0,,,3.78,0,166.21,1,982.77,1
2014-03-19,812.78,0,,,3.78,0,166.12,-0.09,982.68,-0.09
2014-03-20,812.78,0,,,3.78,0,166.2,0.08,982.76,0.08
2014-03-21,816.97,4.19,,,3.78,0,166.11,-0.09,986.86,4.1
2014-03-24,821.47,4.5,,,3.82,0.04,166.18,0.07,991.47,4.61
2014-03-25,818.77,-2.7,,,3.82,0,166.23,0.05,988.82,-2.65
2014-03-26,816.97,-1.8,,,3.82,0,166.13,-0.1,986.92,-1.9
2014-03-27,816.97,0,,,3.82,0,166.23,0.1,987.02,0.1
2014-03-28,816.97,0,,,3.82,0,166.12,-0.11,986.91,-0.11
2014-03-31,813.08,-3.89,,,3.83,0.01,165.18,-0.94,982.09,-4.82
2014-04-01,810.98,-2.1,,,3.83,0,165.29,0.11,980.1,-1.99
2014-04-02,810.98,0,,,3.84,0.01,165.29,0,980.11,0.01
2014-04-03,810.98,0,,,3.87,0.03,164.5,-0.79,979.35,-0.76
2014-04-04,809.18,-1.8,,,3.87,0,164.52,0.02,977.57,-1.78
2014-04-07,809.18,0,,,3.87,0,164.44,-0.08,977.49,-0.08
2014-04-08,806.48,-2.7,,,3.87,0,164.55,0.11,974.9,-2.59
2014-04-09,806.48,0,,,4.71,0.84,164.49,-0.06,975.68,0.78
2014-04-10,806.22,-0.26,,,4.71,0,164.41,-0.08,975.34,-0.34
2014-04-11,804.42,-1.8,,,4.71,0,164.47,0.06,973.6,-1.74
2014-04-14,806.22,1.8,,,4.72,0.01,164.41,-0.06,975.35,1.75
2014-04-15,806.82,0.6,,,4.72,0,164.4,-0.01,975.94,0.59
2014-04-16,798.43,-8.39,,,4.72,0,164.48,0.08,967.63,-8.31
2014-04-17,795.14,-3.29,,,4.72,0,164.4,-0.08,964.26,-3.37
2014-04-21,792.14,-3,,,4.72,0,164.41,0.01,961.27,-2.99
2014-04-22,792.14,0,,,4.3,-0.42,164.4,-0.01,960.84,-0.43
2014-04-23,792.14,0,,,4.34,0.04,164.46,0.06,960.94,0.1
2014-04-24,792.14,0,,,4.34,0,164.45,-0.01,960.93,-0.01
2014-04-25,792.14,0,,,4.34,0,164.39,-0.06,960.87,-0.06
2014-04-28,792.14,0,,,4.34,0,164.42,0.03,960.9,0.03
2014-04-29,792.14,0,,,4.34,0,164.45,0.03,960.93,0.03
2014-04-30,787.94,-4.2,,,4.34,0,164.45,0,956.73,-4.2
2014-05-01,785.55,-2.39,,,4.34,0,164.05,-0.4,953.94,-2.79
2014-05-02,782.85,-2.7,,,4.4,0.06,164.1,0.05,951.35,-2.59
2014-05-05,782.85,0,,,4.41,0.01,164.1,0,951.36,0.01
2014-05-06,782.85,0,,,4.37,-0.04,164.07,-0.03,951.29,-0.07
2014-05-07,782.85,0,,,4.37,0,164.07,0,951.29,0
2014-05-08,782.85,0,,,4.37,0,164.03,-0.04,951.25,-0.04
2014-05-09,782.85,0,,,4.39,0.02,164.15,0.12,951.39,0.14
2014-05-12,780.46,-2.39,,,4.39,0,164.12,-0.03,948.97,-2.42
2014-05-13,780.46,0,,,4.39,0,164.14,0.02,948.99,0.02
2014-05-14,780.46,0,,,4.39,0,164.08,-0.06,948.93,-0.06
2014-05-15,782.25,1.79,,,4.39,0,164.09,0.01,950.73,1.8
2014-05-16,781.98,-0.27,,,4.39,0,164.07,-0.02,950.44,-0.29
2014-05-19,781.98,0,,,4.39,0,164.06,-0.01,950.43,-0.01
2014-05-20,780.19,-1.79,,,4.39,0,164.1,0.04,948.68,-1.75
2014-05-21,776.89,-3.3,,,4.41,0.02,164.1,0,945.4,-3.28
2014-05-22,776.89,0,,,4.41,0,164.11,0.01,945.41,0.01
2014-05-23,776.89,0,,,4.41,0,164.09,-0.02,945.39,-0.02
2014-05-26,,,,,4.39,-0.02,,,945.37,-0.02
2014-05-27,785.28,8.39,,,4.41,0.02,164.03,-0.06,953.72,8.35
2014-05-28,785.28,0,,,4.42,0.01,164.12,0.09,953.82,0.1
2014-05-29,785.28,0,,,4.42,0,163.41,-0.71,953.11,-0.71
2014-05-30,785.28,0,,,4.44,0.02,163.46,0.05,953.18,0.07
2014-06-02,785.28,0,,,4.44,0,163.49,0.03,953.21,0.03
2014-06-03,787.08,1.8,,,4.44,0,163.4,-0.09,954.92,1.71
2014-06-04,787.08,0,,,4.4,-0.04,162.58,-0.82,954.06,-0.86
2014-06-05,787.08,0,,,4.4,0,162.58,0,954.06,0
2014-06-06,787.08,0,,,4.4,0,162.56,-0.02,954.04,-0.02
2014-06-09,787.08,0,,,4.4,0,162.59,0.03,954.07,0.03
2014-06-10,787.08,0,,,4.4,0,162.61,0.02,954.09,0.02
2014-06-11,787.08,0,,,4.4,0,162.56,-0.05,954.04,-0.05
2014-06-12,787.08,0,,,4.4,0,162.61,0.05,954.09,0.05
2014-06-13,787.08,0,,,4.4,0,163.33,0.72,954.81,0.72
2014-06-16,782.88,-4.2,,,4.4,0,163.32,-0.01,950.6,-4.21
2014-06-17,782.62,-0.26,,,4.4,0,163.2,-0.12,950.22,-0.38
2014-06-18,782.62,0,,,4.4,0,163.17,-0.03,950.19,-0.03
2014-06-19,782.62,0,,,4.4,0,163.24,0.07,950.26,0.07
2014-06-20,782.62,0,,,4.4,0,163.25,0.01,950.27,0.01
2014-06-23,785.02,2.4,,,4.4,0,163.26,0.01,952.68,2.41
2014-06-24,785.02,0,,,4.4,0,163.28,0.02,952.7,0.02
2014-06-25,785.02,0,,,4.4,0,163.67,0.39,953.09,0.39
2014-06-26,785.02,0,,,4.4,0,163.65,-0.02,953.07,-0.02
2014-06-27,785.02,0,,,4.4,0,163.71,0.06,953.13,0.06
2014-06-30,790.7,5.68,,,4.4,0,164.78,1.07,959.88,6.75
2014-07-01,796.39,5.69,,,4.37,-0.03,164.77,-0.01,965.53,5.65
2014-07-02,796.39,0,,,4.38,0.01,164.31,-0.46,965.08,-0.45
2014-07-03,796.39,0,,,4.38,0,164.41,0.1,965.18,0.1
2014-07-04,,,,,4.38,0,,,965.18,0
2014-07-07,798.19,1.8,,,4.39,0.01,164.33,-0.08,966.91,1.73
2014-07-08,800.28,2.09,,,4.39,0,164.37,0.04,969.04,2.13
2014-07-09,800.28,0,,,4.39,0,164.41,0.04,969.08,0.04
2014-07-10,800.05,-0.23,,,4.39,0,164.36,-0.05,968.8,-0.28
2014-07-11,800.05,0,,,4.39,0,164.25,-0.11,968.69,-0.11
2014-07-14,808.73,8.68,,,4.39,0,165.05,0.8,978.17,9.48
2014-07-15,808.73,0,,,4.39,0,165.07,0.02,978.19,0.02
2014-07-16,806.03,-2.7,,,4.43,0.04,165.03,-0.04,975.49,-2.7
2014-07-17,803.34,-2.69,,,4.43,0,165.11,0.08,972.88,-2.61
2014-07-18,805.14,1.8,,,4.43,0,165.03,-0.08,974.6,1.72
